Api,Cephi,Bunyavirales,6
Api,Figi,Picornavirales,24
Api,Figi,Mononegavirales,3
Api,Figi,Tymovirales,3
Api,Others,Picornavirales,52
Api,Others,Tymovirales,3
Api,Others,Mononegavirales,5
Api,Others,Articulavirales,1
Api,Others,Bunyavirales,3
Vespi,Formi,Picornavirales,1
Vespi,Formi,Bunyavirales,1
Vespi,Formi,Articulavirales,1
Vespi,Formi,Ortervirales,1
Vespi,Formi,Mononegavirales,1
Vespi,Api,Mononegavirales,2
Vespi,Api,Bunyavirales,1
Vespi,Api,Picornavirales,1
Vespi,Braco,Bunyavirales,3
Vespi,Braco,Articulavirales,1
Vespi,Braco,Tymovirales,1
Vespi,Braco,Mononegavirales,1
Vespi,Braco,Picornavirales,1
Vespi,Mega,Picornavirales,3
Vespi,Mega,Mononegavirales,3
Vespi,Mega,Bunyavirales,3
Vespi,Mega,Articulavirales,1
Vespi,Ptero,Picornavirales,3
Vespi,Ptero,Ortervirales,1
Vespi,Ptero,Tymovirales,1
Vespi,Ptero,Bunyavirales,1
Vespi,Ptero,Articulavirales,1
Vespi,Ptero,Mononegavirales,1
Vespi,Cephi,Mononegavirales,2
Vespi,Cephi,Tymovirales,1
Vespi,Cephi,Ortervirales,1
Vespi,Cephi,Articulavirales,1
Vespi,Cephi,Bunyavirales,1
Vespi,Cephi,Picornavirales,2
Vespi,Figi,Ortervirales,2
Vespi,Figi,Mononegavirales,1
Vespi,Others,Tymovirales,1
Vespi,Others,Bunyavirales,2
Vespi,Others,Ortervirales,1
Vespi,Others,Mononegavirales,1
Vespi,Others,Picornavirales,2
Halict,Formi,Mononegavirales,1
Halict,Api,Bunyavirales,1
Halict,Api,Mononegavirales,1
Halict,Vespi,Bunyavirales,2
Halict,Vespi,Mononegavirales,1
Halict,Braco,Bunyavirales,2
Halict,Braco,Mononegavirales,1
Halict,Mega,Mononegavirales,2
Halict,Ptero,Bunyavirales,1
Halict,Ptero,Mononegavirales,1
Halict,Cephi,Picornavirales,1
Halict,Cephi,Bunyavirales,1
Halict,Cephi,Mononegavirales,1
Halict,Cephi,Articulavirales,1
Halict,Figi,Mononegavirales,1
Halict,Others,Bunyavirales,1
Halict,Others,Mononegavirales,1
Braco,Formi,Bunyavirales,3
Braco,Api,Bunyavirales,5
Braco,Api,Articulavirales,1
Braco,Vespi,Bunyavirales,6
Braco,Vespi,Mononegavirales,1
Braco,Halict,Bunyavirales,1
Braco,Mega,Bunyavirales,7
Braco,Mega,Articulavirales,3
Braco,Ptero,Picornavirales,3
Braco,Ptero,Bunyavirales,8
Braco,Ptero,Articulavirales,7
Braco,Cephi,Picornavirales,2
Braco,Cephi,Ortervirales,1
Braco,Cephi,Bunyavirales,5
Braco,Cephi,Mononegavirales,1
Braco,Cephi,Articulavirales,4
Braco,Figi,Bunyavirales,4
Braco,Figi,Mononegavirales,1
Braco,Others,Bunyavirales,5
Braco,Others,Articulavirales,2
Braco,Others,Mononegavirales,1
Mega,Formi,Mononegavirales,2
Mega,Api,Mononegavirales,1
Mega,Api,Bunyavirales,4
Mega,Vespi,Mononegavirales,2
Mega,Braco,Mononegavirales,2
Mega,Braco,Bunyavirales,1
Mega,Ptero,Mononegavirales,4
Mega,Ptero,Articulavirales,3
Mega,Ptero,Bunyavirales,3
Mega,Cephi,Mononegavirales,3
Mega,Cephi,Bunyavirales,1
Mega,Others,Mononegavirales,1
Ptero,Vespi,Picornavirales,3
Ptero,Mega,Picornavirales,5
Ptero,Cephi,Ortervirales,1
Ptero,Others,Picornavirales,2
Cephi,Api,Bunyavirales,1
Figi,Formi,Bunyavirales,1
Figi,Api,Bunyavirales,1
Figi,Vespi,Bunyavirales,1
Figi,Halict,Bunyavirales,1
Figi,Braco,Mononegavirales,1
Figi,Braco,Bunyavirales,1
Figi,Mega,Bunyavirales,1
Figi,Ptero,Bunyavirales,1
Figi,Cephi,Articulavirales,1
Figi,Cephi,Bunyavirales,1
Figi,Others,Bunyavirales,1
Others,Formi,Articulavirales,9
Others,Formi,Mononegavirales,2
Others,Formi,Bunyavirales,5
Others,Formi,Picornavirales,2
Others,Api,Picornavirales,3
Others,Api,Articulavirales,10
Others,Api,Mononegavirales,5
Others,Api,Bunyavirales,5
Others,Vespi,Picornavirales,2
Others,Vespi,Articulavirales,11
Others,Vespi,Mononegavirales,6
Others,Vespi,Bunyavirales,5
Others,Halict,Bunyavirales,1
Others,Halict,Mononegavirales,1
Others,Braco,Picornavirales,5
Others,Braco,Articulavirales,14
Others,Braco,Mononegavirales,14
Others,Braco,Bunyavirales,6
Others,Braco,Tymovirales,2
Others,Mega,Picornavirales,11
Others,Mega,Articulavirales,10
Others,Mega,Bunyavirales,8
Others,Mega,Mononegavirales,6
Others,Ptero,Picornavirales,12
Others,Ptero,Mononegavirales,14
Others,Ptero,Articulavirales,11
Others,Ptero,Bunyavirales,9
Others,Ptero,Jingchuvirales,1
Others,Ptero,Tymovirales,2
Others,Cephi,Picornavirales,7
Others,Cephi,Articulavirales,9
Others,Cephi,Bunyavirales,6
Others,Cephi,Mononegavirales,11
Others,Figi,Articulavirales,4
Others,Figi,Bunyavirales,2
Others,Figi,Mononegavirales,1
Others,Figi,Picornavirales,4
